uA_V1,uA_V2,uA_V3,uA_V4,uA_V5,uA_V6,uA_V7,uA_V8,uA_V9,uA_V10,uA_V11,uA_V12,uA_V13,uA_V14,uA_V15,uA_V16,uA_V17,uA_V18,uA_V19,uA_V20,uA_V21,uA_V22,uA_V23,uA_V24,uA_V25,uA_V26,uA_V27,uA_V28,uA_V29,uA_V30,uA_V31,uA_V32,uA_V33,uA_V34,uA_V35,uA_V36,uA_V37,uA_V38,uA_V39,uA_V40,uA_V41,uA_V42,uA_V43,uA_V44,uA_V45,uA_V46,uA_V47,uA_V48,uA_V49,uA_V50,uA_V51,uA_V52,uA_V53,uA_V54,uA_V55,uA_V56,uA_V57,uA_V58,uA_V59,uA_V60,uA_V61,uA_V62,uA_V63,uA_V64,uA_V65,uA_V66,uA_V67,uA_V68,uA_V69,uA_V70,uA_V71,uA_V72,uA_V73,uA_V74,uA_V75,uA_V76,uA_V77,uA_V78,uA_V79,uA_V80,uA_V81,uA_V82,uA_V83,uA_V84,uA_V85,uA_V86,uA_V87,uA_V88,uA_V89,uA_V90,uA_V91,uA_V92,uA_V93,uA_V94,uA_V95,uA_V96,uA_V97,uA_V98,uA_V99,uA_V100,uA_V101,uA_V102,uA_V103,uA_V104,uA_V105,uA_V106,uA_V107,uA_V108,uA_V109,uA_V110,uA_V111,uA_V112,uA_V113,uA_V114,uA_V115,uA_V116,uA_V117,uA_V118,uA_V119,uA_V120,uA_V121,uA_V122,uA_V123,uA_V124,uA_V125,uA_V126,uA_V127,uA_V128,uA_V129,uA_V130,uA_V131,uA_V132,uA_V133,uA_V134,uA_V135,uA_V136,uA_V137,uA_V138,uA_V139,uA_V140,uA_V141,uA_V142,uA_V143,uA_V144,uA_V145,uA_V146,uA_V147,uA_V148,uA_V149,uA_V150,uA_V151,uA_V152,uA_V153,uA_V154,uA_V155,uA_V156,uA_V157,uA_V158,uA_V159,uA_V160,uA_V161,uA_V162,uA_V163,uA_V164,uA_V165,uA_V166,uA_V167,uA_V168,uA_V169,uA_V170,uA_V171,uA_V172,uA_V173,uA_V174,uA_V175,uA_V176,uA_V177,uA_V178,uA_V179,uA_V180,uA_V181,konsentrasi_ppm
27.365911999999998,23.852404,21.344096,19.258536,17.511177999999997,15.923521999999998,14.561333,13.246115999999999,12.081209,10.972669,9.967468,8.973538999999999,8.091403999999999,7.177327999999999,6.3853789999999995,5.574642,4.8230889999999995,4.0630809999999995,3.382926,2.6670719999999997,2.019797,1.340582,0.740279,0.0779736,-0.524208,-1.151284,-1.76023,-2.411263,-3.00621,-3.7493079999999996,-4.490527,-5.471303,-6.465231999999999,-7.503314,-8.431481,-9.389711,-10.243663,-11.093857999999999,-11.864199,-12.708756,-13.550495,-14.452357999999998,-15.304431,-16.186566,-16.995426,-17.827769999999997,-18.614082,-19.431396,-20.191402,-20.973018,-21.701083999999998,-22.435726,-23.099909999999998,-23.730276,-24.277032,-24.790906,-25.261564,-25.703101999999998,-26.12585,-26.539203999999998,-26.952558,-27.375306,-27.78866,-28.202016,-28.605974,-29.01933,-29.432682,-29.855432,-30.278177999999997,-30.691532,-31.142466,-31.584,-32.053722,-32.532835999999996,-33.040134,-33.556827999999996,-34.13928,-34.731128,-35.388736,-36.065135999999995,-36.844868,-37.662183999999996,-38.582836,-39.569248,-40.743548,-42.002404,-43.44914,-45.046188,-46.887496,-48.897895999999996,-51.227712,-47.17872,-44.444948,-42.27484,-40.565056,-39.08074,-37.859463999999996,-36.732136,-35.773908,-34.81568,-33.998368,-33.162259999999996,-32.429497999999995,-31.640366,-30.945182,-30.193628,-29.517232,-28.775074,-28.117466,-27.384701999999997,-26.689514,-25.966144,-25.280354,-24.510012,-23.814826,-23.05388,-22.321113999999998,-21.522589999999997,-20.771038,-19.953723999999998,-19.164593999999997,-18.337885999999997,-17.548756,-16.646891999999998,-15.810789999999999,-14.899531999999999,-14.035247,-13.086411,-12.175154,-11.216923999999999,-10.277483,-9.266645,-8.296202,-7.24215,-6.217219,-5.111498,-4.029262,-2.866234,-1.768027,-0.658548,0.371079,1.400706,2.4059079999999997,3.4749909999999997,4.582592,5.823594,7.12378,8.642856,10.360154,12.345191999999999,14.564150999999999,17.094065999999998,19.550701999999998,21.716113999999997,23.443748,24.791843999999998,25.599764,26.201006,26.614359999999998,27.074686,27.525616,27.976547999999998,28.389902,28.775074,29.01933,29.179032,29.160244,29.000538,28.59658,28.023522,27.318939999999998,26.651936,26.144638,25.815834,25.684312,25.740679999999998,25.909779999999998,26.154034,26.501625999999998,26.933767999999997,27.403489999999998,400
27.431673999999997,23.946348,21.381674,19.343087999999998,17.558149999999998,16.017467,14.589516,13.330665999999999,12.109392999999999,11.029036,9.995650999999999,9.036482,8.089525,7.225238999999999,6.381622,5.6075219999999995,4.812755,4.102538,3.364137,2.6792849999999997,2.012282,1.3650069999999999,0.719611,0.08642856800000001,-0.550512,-1.1501569999999999,-1.799123,-2.420375,-3.01072,-3.7634,-4.522468,-5.451575,-6.508445999999999,-7.514587,-8.511334,-9.449836,-10.312242,-11.132375,-11.914928,-12.717210999999999,-13.526069999999999,-14.352777999999999,-15.176667,-15.999618,-16.795324,-17.607,-18.361372,-19.147683999999998,-19.911448,-20.689306,-21.394826,-22.128528,-22.785197999999998,-23.430594,-23.974529999999998,-24.489344,-24.921485999999998,-25.40248,-25.806442,-26.238584,-26.614359999999998,-27.055898,-27.441066,-27.882603999999997,-28.286564,-28.709314,-29.094483999999998,-29.545416,-29.930585999999998,-30.400305999999997,-30.813661999999997,-31.283379999999998,-31.715524,-32.222822,-32.701935999999996,-33.256208,-33.782292,-34.421112,-35.031748,-35.764511999999996,-36.487884,-37.33338,-38.197668,-39.231048,-40.339591999999996,-41.636016,-43.016999999999996,-44.642227999999996,-46.40838,-48.456356,-50.682832,-46.690211999999995,-43.881284,-41.758144,-39.973208,-38.535864,-37.239436,-36.177868,-35.116299999999995,-34.233224,-33.359544,-32.589202,-31.781284,-31.076701999999997,-30.306362,-29.620569999999997,-28.906596,-28.239592,-27.506828,-26.839826,-26.135246,-25.430664,-24.716687999999998,-24.021504,-23.288738,-22.565369999999998,-21.804423999999997,-21.081052,-20.273134,-19.530976,-18.723056,-17.94332,-17.107218,-16.289905,-15.416224,-14.570727999999999,-13.687653,-12.785789999999999,-11.846349,-10.925697,-9.958072999999999,-9.009238,-8.000278,-7.011985999999999,-5.973904,-4.926428,-3.8094319999999997,-2.699953,-1.6158379999999999,-0.52045,0.5223289999999999,1.5237729999999998,2.5336719999999997,3.585845,4.6831119999999995,5.866808,7.1876619999999996,8.650371,10.355456,12.309493,14.509665,17.014214,19.422,21.494408,23.171308,24.44519,25.251231999999998,25.787651999999998,26.2104,26.642543999999997,27.074686,27.525616,27.920182,28.305353999999998,28.577792,28.775074,28.793861999999997,28.68113,28.34293,27.87321,27.271967999999998,26.717698,26.238584,25.947356,25.797045999999998,25.834622,25.966144,26.238584,26.567387999999998,27.01832,27.46925,400
28.436874,24.453646,21.597746,19.267932,17.3045,15.547746,14.007062999999999,12.579113,11.310868,10.098989999999999,8.990449,7.935455999999999,6.965014,6.005845,5.14156,4.2819709999999995,3.4843859999999998,2.707468,1.978462,1.230667,0.538299,-0.152189,-0.793827,-1.479431,-2.107823,-2.796715,-3.453384,-4.153268,-4.831544,-5.622553,-6.4887179999999995,-7.622623,-8.877716,-10.160993,-11.361597999999999,-12.704998,-14.070006,-15.542109,-17.079034,-18.706146,-20.109669999999998,-21.255788,-22.125712,-23.048242,-23.87589,-24.766479999999998,-25.599764,-26.435865999999997,-27.224995999999997,-27.985944,-28.671733999999997,-29.423288,-30.015134,-30.663352,-31.133067999999998,-31.612184,-32.006752,-32.420106,-32.777094,-33.152868,-33.519248,-33.942,-34.298988,-34.740524,-35.106904,-35.548443999999996,-35.905432,-36.365756,-36.741532,-37.192464,-37.596424,-38.056748,-38.498287999999995,-39.033767999999995,-39.512884,-40.104732,-40.687183999999995,-41.372972,-42.030584,-42.847896,-43.674608,-44.679808,-45.750772,-47.037804,-48.437571999999996,-50.10038,-51.95108,-54.102399999999996,-56.469792,-59.212956,-62.237959999999994,-57.550148,-54.318467999999996,-51.932288,-49.987648,-48.446964,-47.103564,-46.004419999999996,-44.961639999999996,-44.097352,-43.204884,-42.443936,-41.636016,-40.903256,-40.104732,-39.362572,-38.554652,-37.812495999999996,-36.985788,-36.206052,-35.341768,-34.505663999999996,-33.64138,-32.758303999999995,-31.828257999999998,-30.926392,-29.949374,-29.01933,-28.004731999999997,-27.037108,-25.984934,-24.970337999999998,-23.889982,-22.86599,-21.75745,-20.695881999999997,-19.54037,-18.469406,-17.3045,-16.186566,-15.002870999999999,-13.866147,-12.644874,-11.470573,-10.202327,-8.952872,-7.632016999999999,-6.352499,-5.004401,-3.7699759999999998,-2.508307,-1.306762,-0.007515527,1.2889119999999998,2.748804,4.292305,6.0030269999999994,7.804875,9.86225,12.126303,14.75204,17.646458,20.633878,23.143126,25.197682,26.792854,27.929575999999997,28.662342,29.263582,29.77088,30.362727999999997,30.898208,31.508846,32.034934,32.532835999999996,32.833456,32.983765999999996,32.805274,32.316766,31.471269999999997,30.437884,29.357526,28.51203,27.826238,27.450461999999998,27.271967999999998,27.309545999999997,27.441066,27.7229,28.070494,28.549608,400
28.474452,24.622743999999997,21.851394,19.606132,17.680276,15.998676999999999,14.486177999999999,13.114593999999999,11.846349,10.690837,9.601086,8.582732,7.613227999999999,6.702909999999999,5.831109,5.0119169999999995,4.209633999999999,3.449626,2.702771,2.001948,1.317096,0.649153,-0.008454968,-0.640698,-1.271439,-1.899455,-2.557346,-3.2110079999999996,-3.878011,-4.571319,-5.39333,-6.358135,-7.5268,-8.674797,-9.759851,-10.813903999999999,-11.906474,-13.022528999999999,-14.293591999999999,-15.619143,-16.906178,-17.870981999999998,-18.555836,-19.095076,-19.72544,-20.356744,-21.094203999999998,-21.805362,-22.557854,-23.25492,-24.002713999999997,-24.64905,-25.364904,-25.937962,-26.492231999999998,-26.91498,-27.356517999999998,-27.74169,-28.126859999999997,-28.483848,-28.897199999999998,-29.263582,-29.695725999999997,-30.090291999999998,-30.550618,-30.954576,-31.405506,-31.781284,-32.260397999999995,-32.683146,-33.190444,-33.6038,-34.111095999999996,-34.571424,-35.144484,-35.642388,-36.281203999999995,-36.873052,-37.587028,-38.282216,-39.11832,-39.991996,-41.044168,-42.133924,-43.458535999999995,-44.886488,-46.64324,-48.484539999999996,-50.692232,-53.078407999999996,-55.887336,-51.453176,-48.540907999999995,-46.248672,-44.5201,-43.035784,-41.852092,-40.752944,-39.879264,-38.996192,-38.225848,-37.446112,-36.76032,-36.008767999999996,-35.313584,-34.54324,-33.866844,-33.105897999999996,-32.391922,-31.593396,-30.870023999999997,-30.043318,-29.282372,-28.436874,-27.647744,-26.745881999999998,-25.919173999999998,-24.99852,-24.134235999999998,-23.194793999999998,-22.29293,-21.325305999999998,-20.376472,-19.390058,-18.441224,-17.398443999999998,-16.412032,-15.378646999999999,-14.345262,-13.274299,-12.240915,-11.132375,-10.070806,-8.924688,-7.800177,-6.60333,-5.433726,-4.196482,-3.000574,-1.8149989999999998,-0.6763969999999999,0.461265,1.587655,2.815504,4.097841,5.541761,7.055200999999999,8.735861,10.583741,12.699361999999999,15.017902,17.643638,20.168855999999998,22.36151,24.084446,25.467302,26.370103999999998,26.99953,27.459856,27.901391999999998,28.314747999999998,28.737496,29.141455999999998,29.536019999999997,29.799063999999998,29.996346,29.977558,29.855432,29.55481,29.113272,28.577792,28.051703999999997,27.572588,27.25318,27.074686,27.055898,27.149842,27.356517999999998,27.657138,28.070494,28.502636,400
28.352325999999998,24.585165999999997,21.842,19.653102,17.746038,16.111411,14.608305999999999,13.264904999999999,12.006053999999999,10.859936,9.770185,8.780954,7.803935,6.914283999999999,6.0453019999999995,5.219533,4.4407369999999995,3.6638189999999997,2.941389,2.23399,1.5594709999999998,0.901863,0.244254,-0.38986699999999996,-1.0149709999999998,-1.6272989999999998,-2.272789,-2.911515,-3.570814,-4.262243,-5.051373,-6.03121,-7.1754489999999995,-8.302778,-9.344617999999999,-10.342305,-11.332474999999999,-12.376194,-13.528887,-14.747342999999999,-15.89346,-16.822568,-17.50648,-18.089872,-18.695812,-19.380665999999998,-20.084305999999998,-20.809554,-21.521649999999998,-22.257234,-22.960874,-23.660757999999998,-24.302395999999998,-24.905516,-25.440058,-25.909779999999998,-26.31374,-26.698909999999998,-27.065289999999997,-27.459856,-27.835632,-28.25838,-28.643552,-29.075694,-29.47026,-29.911797999999997,-30.34394,-30.794871999999998,-31.227012,-31.659157999999998,-32.119482,-32.5986,-33.04953,-33.575616,-34.064128,-34.655975999999995,-35.210243999999996,-35.867852,-36.516064,-37.286408,-38.028563999999996,-38.939824,-39.907447999999995,-41.06296,-42.303024,-43.777944,-45.356204,-47.253876,-49.301856,-51.725612,-54.374835999999995,-50.119167999999995,-47.2069,-45.06498,-43.31762,-41.917851999999996,-40.705971999999996,-39.691376,-38.751936,-37.925228,-37.117308,-36.403332,-35.642388,-34.956596,-34.214436,-33.538038,-32.786486,-32.081904,-31.32096,-30.616377999999997,-29.817852,-29.056905999999998,-28.25838,-27.488039999999998,-26.633148,-25.834622,-24.942154,-24.096657999999998,-23.185399999999998,-22.33051,-21.391068,-20.479812,-19.502792,-18.610324,-17.595727999999998,-16.637497,-15.613506,-14.636489,-13.584315,-12.560324,-11.498756,-10.465371,-9.356831,-8.285867999999999,-7.141629,-6.001148,-4.789269,-3.6271809999999998,-2.4049679999999998,-1.2832759999999999,-0.14185499999999998,0.9328639999999999,2.1052869999999997,3.218524,4.5074369999999995,5.834867,7.353002999999999,8.946295,10.792296,12.805518,15.116543,17.613576,20.109669999999998,22.16235,23.886224,25.188288,26.097666,26.651936,27.131052,27.516222,27.910788,28.267775999999998,28.699918,29.028722,29.348133999999998,29.517232,29.611176,29.517232,29.31995,28.953567999999997,28.521424,27.985944,27.581984,27.215602,27.074686,26.99953,27.121658,27.281364,27.610167999999998,27.976547999999998,28.42748,400
28.211408,24.46304,21.804423999999997,19.615524,17.783614,16.120805999999998,14.674066999999999,13.311876999999999,12.099998999999999,10.925697,9.892312,8.848594,7.929819999999999,7.003531,6.171187,5.331326,4.565683,3.7906429999999998,3.084184,2.364572,1.706964,1.025869,0.393625,-0.246133,-0.851227,-1.495777,-2.109514,-2.764116,-3.3998359999999996,-4.09972,-4.8597269999999995,-5.848019,-6.9509229999999995,-8.100798,-9.105061,-10.085837,-11.026218,-12.044571,-13.089229999999999,-14.236286999999999,-15.260276999999999,-16.141472999999998,-16.80096,-17.450114,-18.06169,-18.769088,-19.452061999999998,-20.215828,-20.91571,-21.681355999999997,-22.360571999999998,-23.079244,-23.700214,-24.323062,-24.806876,-25.317932,-25.693707999999997,-26.116456,-26.482837999999997,-26.868008,-27.25318,-27.685322,-28.051703999999997,-28.502636,-28.887808,-29.338738,-29.752091999999998,-30.184236,-30.616377999999997,-31.095492,-31.537029999999998,-32.006752,-32.485866,-33.002556,-33.491068,-34.064128,-34.637184,-35.285399999999996,-35.914823999999996,-36.685164,-37.436716,-38.319792,-39.278023999999995,-40.405352,-41.636016,-43.054576,-44.604652,-46.464748,-48.465756,-50.814356,-53.407211999999994,-49.198516,-46.30504,-44.163115999999995,-42.40636,-41.025383999999995,-39.794712,-38.770724,-37.821888,-37.032759999999996,-36.196656,-35.463892,-34.721736,-34.035944,-33.293783999999995,-32.617385999999996,-31.884624,-31.189435999999997,-30.437884,-29.72391,-28.953567999999997,-28.220803999999998,-27.431673999999997,-26.651936,-25.853412,-25.054888,-24.181207999999998,-23.373288,-22.480819999999998,-21.635322,-20.714669999999998,-19.822202,-18.90155,-17.990292,-17.00388,-16.073832,-15.078026,-14.101008,-13.095804999999999,-12.090603999999999,-11.03843,-10.005044999999999,-8.934083,-7.872514,-6.740488,-5.622553,-4.4397969999999995,-3.288043,-2.110923,-0.983594,0.13434,1.1874529999999999,2.317412,3.048297,4.6652629999999995,5.967327999999999,7.429098,8.98951,10.795115,12.758545999999999,15.021659,17.494267999999998,19.993181999999997,22.045859999999998,23.763156,25.065222,25.984934,26.567387999999998,27.065289999999997,27.450461999999998,27.882603999999997,28.277169999999998,28.709314,29.038117999999997,29.329341999999997,29.479654,29.498444,29.329341999999997,29.000538,28.502636,27.95776,27.412886,27.01832,26.717698,26.623753999999998,26.633148,26.792854,27.01832,27.365911999999998,27.779266,28.239592,400
28.333536,24.519406,21.766844,19.52158,17.614516,15.942312,14.448599999999999,13.067623,11.818166,10.653259,9.582296999999999,8.556428,7.61135,6.680364,5.822654,4.985613,4.20024,3.430838,2.711226,1.98128,1.308641,0.629425,-0.009394409000000001,-0.674518,-1.284309,-1.930269,-2.5743489999999998,-3.2476469999999997,-3.895861,-4.663384,-5.525791,-6.664393,-7.900697,-9.087211,-10.191994,-11.366295,-12.532141,-13.794749999999999,-15.081783999999999,-16.490945,-17.788314,-18.890276,-19.763958,-20.59912,-21.385431999999998,-22.209322,-22.975904,-23.781944,-24.53162,-25.289748,-26.031906,-26.717698,-27.356517999999998,-27.985944,-28.465058,-28.953567999999997,-29.310554,-29.714513999999998,-30.062108,-30.466068,-30.823055999999998,-31.21762,-31.584,-31.997353999999998,-32.354341999999995,-32.786486,-33.152868,-33.585012,-33.960784,-34.402324,-34.806284,-35.276004,-35.71754,-36.22484,-36.685164,-37.277015999999996,-37.84068,-38.479496,-39.127711999999995,-39.907447999999995,-40.687183999999995,-41.654807999999996,-42.650611999999995,-43.843703999999995,-45.158924,-46.708999999999996,-48.399995999999994,-50.401004,-52.561716,-55.126391999999996,-57.89774,-53.369636,-50.175536,-47.808147999999996,-45.8729,-44.313424,-42.932448,-41.8333,-40.752944,-39.841688,-38.958611999999995,-38.169484,-37.361564,-36.6288,-35.858456,-35.125692,-34.345956,-33.650771999999996,-32.86164,-32.128878,-31.32096,-30.569404,-29.733304,-28.953567999999997,-28.108069999999998,-27.290756,-26.407681999999998,-25.552792,-24.622743999999997,-23.75846,-22.809624,-21.907761999999998,-20.921348,-19.991301999999997,-18.967312,-18.018476,-16.966302,-15.989284,-14.91832,-13.884936,-12.785789999999999,-11.733616,-10.606287,-9.507140999999999,-8.318748,-7.172631,-5.924113999999999,-4.718811,-3.465597,-2.306327,-1.130147,-0.0206677,1.169603,2.360063,3.046888,5.063586,6.657817,8.336598,10.320697,12.5002,15.040448,17.851256,20.754127999999998,23.206068,25.259686,26.84922,27.976547999999998,28.690524,29.272978,29.752091999999998,30.325149999999997,30.841846,31.414904,31.884624,32.307372,32.504652,32.49526,32.119482,31.43369,30.419096,29.38571,28.42748,27.7229,27.234392,27.008924,26.943164,27.074686,27.25318,27.572588,27.948366,28.40869,400
28.436874,24.688506,21.954734,19.765836,17.886954,16.242933,14.739827,13.405821,12.137576,11.010247,9.920496,8.919991,7.948608999999999,7.063656,6.177763,5.378299,4.572258,3.829161,3.0776079999999997,2.386179,1.6853559999999999,1.048416,0.375776,-0.239557,-0.87584,-1.47821,-2.137791,-2.733491,-3.419564,-4.090325,-4.919852,-5.911900999999999,-7.120962,-8.239835,-9.297646,-10.275604,-11.326837999999999,-12.367739,-13.542978999999999,-14.723856999999999,-15.880308,-16.813174,-17.618274,-18.285277999999998,-19.026495999999998,-19.733895999999998,-20.502357999999997,-21.224788,-22.00828,-22.711921999999998,-23.474747999999998,-24.145509999999998,-24.837875999999998,-25.42127,-25.984934,-26.407681999999998,-26.858614,-27.215602,-27.61956,-27.95776,-28.371114,-28.718705999999997,-29.15085,-29.526626,-29.968162,-30.34394,-30.794871999999998,-31.17065,-31.612184,-32.016144,-32.485866,-32.889824,-33.387727999999996,-33.848056,-34.383536,-34.890836,-35.510864,-36.083923999999996,-36.769715999999995,-37.4649,-38.282216,-39.11832,-40.142308,-41.222663999999995,-42.509699999999995,-43.900072,-45.525304,-47.338423999999996,-49.46156,-51.78198,-54.468784,-50.03462,-47.056591999999995,-44.717383999999996,-42.932448,-41.401156,-40.142308,-38.996192,-38.028563999999996,-37.117308,-36.318784,-35.463892,-34.749916,-33.970183999999996,-33.274994,-32.51405,-31.828257999999998,-31.067307999999997,-30.372121999999997,-29.611176,-28.897199999999998,-28.117466,-27.375306,-26.557992,-25.806442,-24.960943999999998,-24.171813999999998,-23.316921999999998,-22.499608,-21.597746,-20.752247999999998,-19.822202,-18.948522,-18.02787,-17.116612,-16.148988,-15.200152999999998,-14.204345,-13.246115999999999,-12.212731,-11.235712,-10.155356,-9.14076,-8.043491999999999,-6.97159,-5.81232,-4.6831119999999995,-3.4815669999999996,-2.346723,-1.195908,-0.12682452,0.9760789999999999,2.061978,3.049143,4.407856,5.773803,7.2055109999999996,8.857047999999999,10.667351,12.770759,15.103390999999998,17.765766,20.325744,22.580399999999997,24.368156,25.824289999999998,26.727092,27.384701999999997,27.835632,28.286564,28.699918,29.160244,29.582991999999997,30.015134,30.296965999999998,30.531827999999997,30.522433999999997,30.353334,29.883613999999998,29.310554,28.59658,27.967153999999997,27.422278,27.112261999999998,26.91498,26.91498,27.027714,27.281364,27.581984,28.014125999999997,28.455664,400
28.061097999999998,24.350308,21.635322,19.484004,17.605121999999998,15.970493999999999,14.486177999999999,13.170961,11.921505,10.803569999999999,9.723213,8.741496999999999,7.785145999999999,6.903950999999999,6.036847,5.234564,4.433221,3.7098519999999997,2.9648749999999997,2.282841,1.592352,0.9441379999999999,0.28183199999999997,-0.325986,-0.965557,-1.568396,-2.231078,-2.8273409999999997,-3.5238419999999997,-4.21715,-5.095527,-6.171187,-7.432855999999999,-8.564881999999999,-9.651816,-10.673926999999999,-11.764617999999999,-12.812095,-14.002365999999999,-15.187000999999999,-16.356605,-17.327987999999998,-18.194152,-18.954158,-19.765836,-20.510811999999998,-21.323428,-22.073102,-22.870687999999998,-23.591238,-24.34561,-25.011674,-25.712495999999998,-26.276159999999997,-26.83043,-27.262572,-27.713506,-28.061097999999998,-28.474452,-28.822046,-29.226004,-29.582991999999997,-30.005741999999998,-30.381518,-30.813661999999997,-31.180042,-31.621579999999998,-32.006752,-32.457682,-32.833456,-33.303177999999996,-33.735324,-34.223828,-34.665368,-35.21964,-35.726935999999995,-36.356359999999995,-36.938812,-37.652788,-38.329187999999995,-39.165288,-40.048364,-41.100536,-42.190287999999995,-43.5149,-44.942848,-46.64324,-48.475148,-50.645255999999996,-53.022044,-55.774604,-51.255896,-48.230896,-45.816531999999995,-43.947044,-42.359387999999996,-41.053568,-39.851079999999996,-38.836484,-37.887648,-37.051548,-36.22484,-35.454499999999996,-34.665368,-33.951392,-33.190444,-32.476468,-31.724918,-31.010942,-30.249996,-29.507835999999998,-28.756283999999997,-27.995338,-27.206208,-26.42647,-25.618551999999998,-24.801237999999998,-23.955741999999997,-23.110243999999998,-22.236566,-21.362886,-20.470416,-19.55916,-18.657296,-17.727249999999998,-16.769019,-15.810789999999999,-14.824377,-13.828569,-12.813974,-11.771194,-10.737809,-9.676241,-8.594005,-7.472312,-6.341226,-5.160348,-3.986986,-2.778866,-1.643082,-0.518571,0.5627249999999999,1.680659,2.829596,4.090325,5.426209999999999,6.935892,8.561124,10.451279999999999,12.568779,14.995355,17.705641999999997,20.461022,22.826534,24.78433,26.351315999999997,27.412886,28.108069999999998,28.690524,29.160244,29.686329999999998,30.17484,30.672743999999998,31.0861,31.424296,31.546424,31.508846,31.133067999999998,30.494249999999997,29.611176,28.709314,27.863816,27.271967999999998,26.84922,26.68012,26.633148,26.783458,26.980742,27.318939999999998,27.685322,28.145647999999998,400
28.061097999999998,24.350308,21.635322,19.484004,17.605121999999998,15.970493999999999,14.486177999999999,13.170961,11.921505,10.803569999999999,9.723213,8.741496999999999,7.785145999999999,6.903950999999999,6.036847,5.234564,4.433221,3.7098519999999997,2.9648749999999997,2.282841,1.592352,0.9441379999999999,0.28183199999999997,-0.325986,-0.965557,-1.568396,-2.231078,-2.8273409999999997,-3.5238419999999997,-4.21715,-5.095527,-6.171187,-7.432855999999999,-8.564881999999999,-9.651816,-10.673926999999999,-11.764617999999999,-12.812095,-14.002365999999999,-15.187000999999999,-16.356605,-17.327987999999998,-18.194152,-18.954158,-19.765836,-20.510811999999998,-21.323428,-22.073102,-22.870687999999998,-23.591238,-24.34561,-25.011674,-25.712495999999998,-26.276159999999997,-26.83043,-27.262572,-27.713506,-28.061097999999998,-28.474452,-28.822046,-29.226004,-29.582991999999997,-30.005741999999998,-30.381518,-30.813661999999997,-31.180042,-31.621579999999998,-32.006752,-32.457682,-32.833456,-33.303177999999996,-33.735324,-34.223828,-34.665368,-35.21964,-35.726935999999995,-36.356359999999995,-36.938812,-37.652788,-38.329187999999995,-39.165288,-40.048364,-41.100536,-42.190287999999995,-43.5149,-44.942848,-46.64324,-48.475148,-50.645255999999996,-53.022044,-55.774604,-51.255896,-48.230896,-45.816531999999995,-43.947044,-42.359387999999996,-41.053568,-39.851079999999996,-38.836484,-37.887648,-37.051548,-36.22484,-35.454499999999996,-34.665368,-33.951392,-33.190444,-32.476468,-31.724918,-31.010942,-30.249996,-29.507835999999998,-28.756283999999997,-27.995338,-27.206208,-26.42647,-25.618551999999998,-24.801237999999998,-23.955741999999997,-23.110243999999998,-22.236566,-21.362886,-20.470416,-19.55916,-18.657296,-17.727249999999998,-16.769019,-15.810789999999999,-14.824377,-13.828569,-12.813974,-11.771194,-10.737809,-9.676241,-8.594005,-7.472312,-6.341226,-5.160348,-3.986986,-2.778866,-1.643082,-0.518571,0.5627249999999999,1.680659,2.829596,4.090325,5.426209999999999,6.935892,8.561124,10.451279999999999,12.568779,14.995355,17.705641999999997,20.461022,22.826534,24.78433,26.351315999999997,27.412886,28.108069999999998,28.690524,29.160244,29.686329999999998,30.17484,30.672743999999998,31.0861,31.424296,31.546424,31.508846,31.133067999999998,30.494249999999997,29.611176,28.709314,27.863816,27.271967999999998,26.84922,26.68012,26.633148,26.783458,26.980742,27.318939999999998,27.685322,28.145647999999998,400
